authorization_country,substance_name,mpid,package_id,medicinal_product_name,MA_holder,MA_number,spc_fi,spc_sv,basis_substance,reference_substance,formname_fi,formname_sv,formname_en,spor_form_list,spor_form,manufactureddoseform,route_of_admin_fi,route_of_admin_sv,route_of_admin_en,route_of_admin_spor_id,edqm_roa_id,strength_with_unit,ingredient_quantity_operator,ingredient_base_strength,ingredient_strength_min,ingredient_strength_max,strength_unit_fi,strength_unit_sv,strength_unit_en,reference_substance_strength,code,free_form_package_size,legal_status_for_supply
FIN,Simvastatin,14092,27621,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,50,R
FIN,Simvastatin,14092,27622,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,50 x 1,R
FIN,Simvastatin,14092,27623,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,100,R
FIN,Simvastatin,14092,27624,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,10,R
FIN,Simvastatin,14092,27625,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,28,R
FIN,Simvastatin,14092,27626,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,30,R
FIN,Simvastatin,14092,27627,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,40,R
FIN,Simvastatin,14092,27628,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,50,R
FIN,Simvastatin,14092,27629,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,100,R
FIN,Simvastatin,14092,27630,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,250,R
FIN,Simvastatin,14092,121493,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,7,R
FIN,Simvastatin,14092,121494,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,14,R
FIN,Simvastatin,14092,121495,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,21,R
FIN,Simvastatin,14092,121496,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,35,R
FIN,Simvastatin,14092,121497,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,42,R
FIN,Simvastatin,14092,121498,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,56,R
FIN,Simvastatin,14092,121499,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,63,R
FIN,Simvastatin,14092,121500,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,70,R
FIN,Simvastatin,14092,121504,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,77,R
FIN,Simvastatin,14092,121506,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,84,R
FIN,Simvastatin,14092,121509,Lipcut,Sandoz A/S,16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16015,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,30 mg,,"30,0",,,mg,mg,mg,,C10AA01,91,R
FIN,Simvastatin,14093,27631,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,10,R
FIN,Simvastatin,14093,27632,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,28,R
FIN,Simvastatin,14093,27633,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,30,R
FIN,Simvastatin,14093,27634,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,40,R
FIN,Simvastatin,14093,27635,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,50,R
FIN,Simvastatin,14093,27636,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,50 x 1,R
FIN,Simvastatin,14093,27637,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,100,R
FIN,Simvastatin,14093,27638,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,10,R
FIN,Simvastatin,14093,27639,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,28,R
FIN,Simvastatin,14093,27640,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,30,R
FIN,Simvastatin,14093,27641,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,40,R
FIN,Simvastatin,14093,27642,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,50,R
FIN,Simvastatin,14093,27643,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,100,R
FIN,Simvastatin,14093,27644,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,250,R
FIN,Simvastatin,14093,121510,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,7,R
FIN,Simvastatin,14093,121511,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,14,R
FIN,Simvastatin,14093,121512,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,21,R
FIN,Simvastatin,14093,121513,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,35,R
FIN,Simvastatin,14093,121514,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,42,R
FIN,Simvastatin,14093,121515,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,56,R
FIN,Simvastatin,14093,121516,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,63,R
FIN,Simvastatin,14093,121517,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,70,R
FIN,Simvastatin,14093,121518,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,77,R
FIN,Simvastatin,14093,121519,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,84,R
FIN,Simvastatin,14093,121520,Lipcut,Sandoz A/S,16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=16016,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,40 mg,,"40,0",,,mg,mg,mg,,C10AA01,91,R
FIN,Simvastatin,17509,33712,Lipcut,Sandoz A/S,17353,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=17353,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=17353,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,80 mg,,"80,0",,,mg,mg,mg,,C10AA01,10,R
FIN,Simvastatin,17509,33713,Lipcut,Sandoz A/S,17353,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=17353,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=17353,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,80 mg,,"80,0",,,mg,mg,mg,,C10AA01,20,R
FIN,Simvastatin,17509,33714,Lipcut,Sandoz A/S,17353,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=17353,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=17353,Simvastatin,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,80 mg,,"80,0",,,mg,mg,mg,,C10AA01,28,R
