authorization_country,vtm_name,samv2_amp_id,medicinal_product_name,company,amppname,cnk_pub,cti_ext,abbrevname,name_abbrev_fr,packdisplayvalue,espc_nl,espc_fr,marketingauthorisationholder,distributor,basis_substance,substance_modifier,formname,edqmform,edqmid,snomedid,abbrform_nl,abbrform_fr,manufactureddoseform,adm_doseform,roa_nl,roa_en,edqm_roa_nl,edqm_roa_id,baseofstrength,strenght_nominator_value_low_limit,strength_nominator_unit,strenght_nominator_value_high_limit,strengthunitucum,strenght_denominator_value_low_limit,strength_denominator_unit,strengthdenomunitucum,atc,ddd,ddu,dddpropackage,vmp_name,vmpgroupname
BEL,nitroglycerine,1660,Minitran transderm. pleister 15 mg / 24 u,Meda Pharma,Minitran transderm. pleister 30 x 15 mg / 24 u,1033596,160587-01,Minitran transderm. pleister 30x 15mg/24u,Minitran dispositif transderm. 30x 15mg/24h,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE160587&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE160587&leafletType=rcp,SAM2,SAM2,nitroglycerine,,pleister voor transdermaal gebruik,Pleister voor transdermaal gebruik,10519000,SAM2,# pleister,dispositif #,?,?,transdermaal gebruik,transdermal use,Transdermaal gebruik,20070000,,15,mg,NULL,mg,24,h,h,C01DA02,5,mg,,nitroglycerine 15 mg / 24 u pleister (transderm.),nitroglycerine pleister transdermaal 15 mg / 24 u
BEL,nitroglycerine,1659,Minitran transderm. pleister 5 mg / 24 u,Meda Pharma,Minitran transderm. pleister 30 x 5 mg / 24 u,1033554,160571-01,Minitran transderm. pleister 30x 5mg/24u,Minitran dispositif transderm. 30x 5mg/24h,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE160571&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE160571&leafletType=rcp,SAM2,SAM2,nitroglycerine,,pleister voor transdermaal gebruik,Pleister voor transdermaal gebruik,10519000,SAM2,# pleister,dispositif #,?,?,transdermaal gebruik,transdermal use,Transdermaal gebruik,20070000,,5,mg,NULL,mg,24,h,h,C01DA02,5,mg,,nitroglycerine 5 mg / 24 u pleister (transderm.),nitroglycerine pleister transdermaal 5 mg / 24 u
BEL,nitroglycerine,1658,Minitran transderm. pleister 10 mg / 24 u,Meda Pharma,Minitran transderm. pleister 30 x 10 mg / 24 u,1033570,160562-01,Minitran transderm. pleister 30x 10mg/24u,Minitran dispositif transderm. 30x 10mg/24h,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE160562&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE160562&leafletType=rcp,SAM2,SAM2,nitroglycerine,,pleister voor transdermaal gebruik,Pleister voor transdermaal gebruik,10519000,SAM2,# pleister,dispositif #,?,?,transdermaal gebruik,transdermal use,Transdermaal gebruik,20070000,,10,mg,NULL,mg,24,h,h,C01DA02,5,mg,,nitroglycerine 10 mg / 24 u pleister (transderm.),nitroglycerine pleister transdermaal 10 mg / 24 u
BEL,amoxicilline + clavulaanzuur,1623,"Augmentin susp. (pdr., zakjes) 500 mg + 125 mg",GSK,"Augmentin 500/125 susp. (pdr., zakjes) 16 x",263715,159345-01,"Augmentin 500/125 susp. (pdr., zakjes) 16x","Augmentin 500/125 susp. (pdr, sachet) 16x",16,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE159345&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE159345&leafletType=rcp,SAM2,SAM2,amoxicilline,,poeder voor orale suspensie in zakjes,Poeder voor suspensie voor oraal gebruik,10111000,SAM2,"# susp. (pdr., zakjes)","susp. (pdr, sachet) #",?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,500,mg,NULL,mg,NULL,NULL,NULL,J01CR02,1000,mg,,amoxicilline 500 mg + clavulaanzuur 125 mg poeder voor suspensie (or.),amoxicilline + clavulaanzuur oraal 500 mg + 125 mg
BEL,ibuprofen,1587,Brufen bruisgran. (zakjes) 600 mg,Mylan EPD,Brufen bruisgran. (zakjes) 20 x 600 mg,2789535,158067-01,Brufen bruisgran. (zakjes) 20x 600mg,Brufen gran. efferv. (sachet) 20x 600mg,20,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE158067&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE158067&leafletType=rcp,SAM2,SAM2,ibuprofen,,bruisgranulaat in zakjes,Bruisgranulaat,10205000,SAM2,# bruisgran. (zakjes),gran. efferv. (sachet) #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,600,mg,NULL,mg,NULL,NULL,NULL,M01AE01,1200,mg,,ibuprofen 600 mg bruisgranulaat (or.),ibuprofen oraal 600 mg
BEL,ibuprofen,1580,"Spidifen oploss. (gran., zakjes) 200 mg",Zambon,"Spidifen oploss. (gran., zakjes) 24 x 200 mg",1782499,157735-02,"Spidifen oploss. (gran., zakjes) 24x 200mg","Spidifen sol. (gran., sachet) 24x 200mg",24,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE157735&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE157735&leafletType=rcp,SAM2,SAM2,ibuprofen,ibuprofen arginine,granulaat voor oplossing voor oraal gebruik in zakjes,Granulaat voor oplossing voor oraal gebruik in zakjes,50029170,SAM2,"# oploss. (gran., zakjes)","sol. (gran., sachet) #",?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,200,mg,NULL,mg,NULL,NULL,NULL,M01AE01,1200,mg,,ibuprofen 200 mg granulaat voor oplossing (or.),ibuprofen oraal 200 mg
BEL,hydrocortison,1532,Conforma Hydrocortisone crème 10 mg / 1 g,Conforma,Conforma Hydrocortisone crème 30 g 10 mg / 1 g,2689073,155845-02,Conforma Hydrocortisone crème 30g 10mg/1g,Conforma Hydrocortisone crème 30g 10mg/1g,NULL,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE155845&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE155845&leafletType=rcp,SAM2,SAM2,hydrocortison,,crème,Crème,10502000,SAM2,crème,crème,?,?,cutaan gebruik,cutaneous use,Cutaan gebruik,20003000,,10,mg,NULL,mg,1,g,g,D07AA02,30,mg,,hydrocortison acetaat 10 mg / 1 g crème (cut.),hydrocortison acetaat crème cutaan 10 mg / 1 g
BEL,cefuroxim,1512,Zinnat filmomh. tabl. 500 mg,Sandoz,Zinnat filmomh. tabl. 10 x 500 mg,1089689,154585-01,Zinnat filmomh. tabl. 10x 500mg,Zinnat compr. pellic. 10x 500mg,10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE154585&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE154585&leafletType=rcp,SAM2,SAM2,cefuroxim,cefuroxim axetil,filmomhulde tablet,Filmomhulde tablet,10221000,SAM2,# filmomh. tabl.,compr. pellic. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,500,mg,NULL,mg,NULL,NULL,NULL,J01DC02,500,mg,,cefuroxim 500 mg tablet (or.),cefuroxim oraal 500 mg
BEL,cefuroxim,1512,Zinnat filmomh. tabl. 500 mg,Sandoz,Zinnat filmomh. tabl. 20 x 500 mg,1557396,154585-02,Zinnat filmomh. tabl. 20x 500mg,Zinnat compr. pellic. 20x 500mg,20,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE154585&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE154585&leafletType=rcp,SAM2,SAM2,cefuroxim,cefuroxim axetil,filmomhulde tablet,Filmomhulde tablet,10221000,SAM2,# filmomh. tabl.,compr. pellic. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,500,mg,NULL,mg,NULL,NULL,NULL,J01DC02,500,mg,,cefuroxim 500 mg tablet (or.),cefuroxim oraal 500 mg
BEL,clomipramine,1474,Anafranil tabl. verl. afgifte (deelb.) Retard Divitabs 75 mg,Alfasigma,Anafranil tabl. verl. afgifte (deelb.) Retard Divitabs 42 x 75 mg,812461,153027-01,Anafranil tabl. verl. afgifte (deelb.) Retard Divitabs 42x 75mg,Anafranil compr. lib. prol. (séc.) Retard Divitabs 42x 75mg,42,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE153027&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE153027&leafletType=rcp,SAM2,SAM2,clomipramine,,tablet met verlengde afgifte,Tablet met verlengde afgifte,10226000,SAM2,# tabl. verl. afgifte,compr. lib. prol. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,75,mg,NULL,mg,NULL,NULL,NULL,N06AA04,100,mg,,clomipramine hydrochloride 75 mg tablet met gereguleerde afgifte (or.),clomipramine oraal (gereg. afgifte) 75 mg
BEL,paracetamol,1464,Algostase Mono bruistabl. 500 mg,SMB,Algostase Mono bruistabl. 32 x 500 mg,1752948,152537-02,Algostase Mono bruistabl. 32x 500mg,Algostase Mono compr. efferv. 32x 500mg,32,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE152537&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE152537&leafletType=rcp,SAM2,SAM2,paracetamol,,bruistablet,Bruistablet,10222000,SAM2,# bruistabl.,compr. efferv. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,500,mg,NULL,mg,NULL,NULL,NULL,N02BE01,3000,mg,,paracetamol 500 mg bruistablet (or.),paracetamol oraal 500 mg
BEL,cefuroxim,1447,Zinnat filmomh. tabl. 250 mg,Sandoz,Zinnat filmomh. tabl. 10 x 250 mg,679118,151121-01,Zinnat filmomh. tabl. 10x 250mg,Zinnat compr. pellic. 10x 250mg,10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE151121&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE151121&leafletType=rcp,SAM2,SAM2,cefuroxim,cefuroxim axetil,filmomhulde tablet,Filmomhulde tablet,10221000,SAM2,# filmomh. tabl.,compr. pellic. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,250,mg,NULL,mg,NULL,NULL,NULL,J01DC02,500,mg,,cefuroxim 250 mg tablet (or.),cefuroxim oraal 250 mg
BEL,lidocaïne,1406,Xylocaine 2 % urethr. gel (unidose) 200 mg / 10 g,Aspen,Xylocaine 2 % urethr. gel (unidose) 10 x 200 mg / 10 g,1064237,149843-02,Xylocaine 2 % urethr. gel (unidose) 10x 200mg/10g,Xylocaine 2 % gel (unidose) urétr. 10x 200mg/10g,10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE149843&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE149843&leafletType=rcp,SAM2,SAM2,lidocaïne,,gel voor urethraal gebruik in verpakking voor éénmalig gebruik,Gel voor urethraal gebruik,11504000,SAM2,# gel (unidose),gel (unidose) #,?,?,urethraal gebruik,urethral use,Urethraal gebruik,20071000,,200,mg,NULL,mg,10,g,g,N01BB02,100,mg,,lidocaïne hydrochloride 20 mg / 1 g gel (urethr.),lidocaïne urethraal 20 mg / 1 g
BEL,amlodipine,1372,Amlor harde caps. 10 mg,Upjohn,Amlor harde caps. 100 x 10 mg,1752542,148303-02,Amlor harde caps. 100x 10mg,Amlor gél. 100x 10mg,100,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148303&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148303&leafletType=rcp,SAM2,SAM2,amlodipine,amlodipine besilaat,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,10,mg,NULL,mg,NULL,NULL,NULL,C08CA01,5,mg,,amlodipine 10 mg capsule (or.),amlodipine oraal 10 mg
BEL,amlodipine,1372,Amlor harde caps. 10 mg,Upjohn,Amlor harde caps. 30 x 10 mg,1588581,148303-01,Amlor harde caps. 30x 10mg,Amlor gél. 30x 10mg,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148303&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148303&leafletType=rcp,SAM2,SAM2,amlodipine,amlodipine besilaat,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,10,mg,NULL,mg,NULL,NULL,NULL,C08CA01,5,mg,,amlodipine 10 mg capsule (or.),amlodipine oraal 10 mg
BEL,amlodipine,1372,Amlor harde caps. 10 mg,Upjohn,Amlor harde caps. 30 x 10 mg (UD),1678754,148303-08,Amlor harde caps. 30x 10mg (UD),Amlor gél. 30x 10mg (UD),30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148303&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148303&leafletType=rcp,SAM2,SAM2,amlodipine,amlodipine besilaat,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,10,mg,NULL,mg,NULL,NULL,NULL,C08CA01,5,mg,,amlodipine 10 mg capsule (or.),amlodipine oraal 10 mg
BEL,amlodipine,1369,Amlor harde caps. 5 mg,Upjohn,Amlor harde caps. 28 x 5 mg,447706,148041-01,Amlor harde caps. 28x 5mg,Amlor gél. 28x 5mg,28,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148041&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148041&leafletType=rcp,SAM2,SAM2,amlodipine,amlodipine besilaat,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,5,mg,NULL,mg,NULL,NULL,NULL,C08CA01,5,mg,,amlodipine 5 mg capsule (or.),amlodipine oraal 5 mg
BEL,amlodipine,1369,Amlor harde caps. 5 mg,Upjohn,Amlor harde caps. 30 x 5 mg,2879344,148041-04,Amlor harde caps. 30x 5mg,Amlor gél. 30x 5mg,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148041&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148041&leafletType=rcp,SAM2,SAM2,amlodipine,amlodipine besilaat,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,5,mg,NULL,mg,NULL,NULL,NULL,NULL,NULL,NULL,,amlodipine 5 mg capsule (or.),amlodipine oraal 5 mg
BEL,amlodipine,1369,Amlor harde caps. 5 mg,Upjohn,Amlor harde caps. 56 x 5 mg,1799501,148041-02,Amlor harde caps. 56x 5mg,Amlor gél. 56x 5mg,56,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148041&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148041&leafletType=rcp,SAM2,SAM2,amlodipine,amlodipine besilaat,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,5,mg,NULL,mg,NULL,NULL,NULL,C08CA01,5,mg,,amlodipine 5 mg capsule (or.),amlodipine oraal 5 mg
BEL,amlodipine,1369,Amlor harde caps. 5 mg,Upjohn,Amlor harde caps. 98 x 5 mg,2837409,148041-03,Amlor harde caps. 98x 5mg,Amlor gél. 98x 5mg,98,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148041&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE148041&leafletType=rcp,SAM2,SAM2,amlodipine,amlodipine besilaat,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,5,mg,NULL,mg,NULL,NULL,NULL,C08CA01,5,mg,,amlodipine 5 mg capsule (or.),amlodipine oraal 5 mg
BEL,carbamazepine,1366,Tegretol tabl. geregul. afgifte (deelb.) CR 200 mg,Novartis Pharma,Tegretol tabl. geregul. afgifte (deelb.) CR 50 x 200 mg,431486,147831-01,Tegretol tabl. geregul. afgifte (deelb.) CR 50x 200mg,Tegretol compr. lib. modif. (séc.) CR 50x 200mg,50,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147831&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147831&leafletType=rcp,SAM2,SAM2,carbamazepine,,tablet met gereguleerde afgifte,Tablet met gereguleerde afgifte,10227000,SAM2,# tabl. geregul. afgifte,compr. lib. modif. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,200,mg,NULL,mg,NULL,NULL,NULL,N03AF01,1000,mg,,carbamazepine 200 mg tablet met gereguleerde afgifte (or.),carbamazepine oraal (gereg. afgifte) 200 mg
BEL,carbamazepine,1363,Tegretol tabl. geregul. afgifte (deelb.) CR 400 mg,Novartis Pharma,Tegretol tabl. geregul. afgifte (deelb.) CR 50 x 400 mg,431494,147725-01,Tegretol tabl. geregul. afgifte (deelb.) CR 50x 400mg,Tegretol compr. lib. modif. (séc.) CR 50x 400mg,50,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147725&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147725&leafletType=rcp,SAM2,SAM2,carbamazepine,,tablet met gereguleerde afgifte,Tablet met gereguleerde afgifte,10227000,SAM2,# tabl. geregul. afgifte,compr. lib. modif. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,400,mg,NULL,mg,NULL,NULL,NULL,N03AF01,1000,mg,,carbamazepine 400 mg tablet met gereguleerde afgifte (or.),carbamazepine oraal (gereg. afgifte) 400 mg
BEL,paracetamol,1362,Perdolan zetpil Volw. 500 mg,Johnson & Johnson Consumer,Perdolan zetpil Volw. 12 x 500 mg,1563303,147691-01,Perdolan zetpil Volw. 12x 500mg,Perdolan supp. Adulte 12x 500mg,12,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147691&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147691&leafletType=rcp,SAM2,SAM2,paracetamol,,zetpil,Zetpil,11013000,SAM2,zetpil,supp.,?,?,rectaal gebruik,rectal use,Rectaal gebruik,20061000,,500,mg,NULL,mg,NULL,NULL,NULL,N02BE01,3000,mg,,paracetamol 500 mg zetpil (rect.),paracetamol rectaal 500 mg
BEL,enalapril + hydrochloorthiazide,1361,"Co-Renitec tabl. (deelb.) 20 mg + 12,5 mg",Organon,"Co-Renitec 20/12,5 tabl. (deelb.) 98 x",1459791,147673-03,"Co-Renitec 20/12,5 tabl. (deelb.) 98x","Co-Renitec 20/12,5 compr. (séc.) 98x",98,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147673&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147673&leafletType=rcp,SAM2,SAM2,enalapril/hydrochloorthiazide,,tablet,Tablet,10219000,SAM2,# tabl.,compr. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,12.5000/20.0000,mg,NULL,mg,NULL,NULL,NULL,C09BA02,1,ed,,"enalapril maleaat 20 mg + hydrochloorthiazide 12,5 mg tablet (or.)","enalapril + hydrochloorthiazide oraal 20 mg + 12,5 mg"
BEL,ibuprofen,1355,Brufen tabl. verl. afgifte Retard 800 mg,Mylan EPD,Brufen tabl. verl. afgifte Retard 28 x 800 mg,290247,150376-02,Brufen tabl. verl. afgifte Retard 28x 800mg,Brufen compr. lib. prol. Retard 28x 800mg,28,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE150376&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE150376&leafletType=rcp,SAM2,SAM2,ibuprofen,,tablet met verlengde afgifte,Tablet met verlengde afgifte,10226000,SAM2,# tabl. verl. afgifte,compr. lib. prol. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,800,mg,NULL,mg,NULL,NULL,NULL,M01AE01,1200,mg,,ibuprofen 800 mg tablet met gereguleerde afgifte (or.),ibuprofen oraal (gereg. afgifte) 800 mg
BEL,ibuprofen,1355,Brufen tabl. verl. afgifte Retard 800 mg,Mylan EPD,Brufen tabl. verl. afgifte Retard 60 x 800 mg,431452,147436-02,Brufen tabl. verl. afgifte Retard 60x 800mg,Brufen compr. lib. prol. Retard 60x 800mg,60,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147436&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147436&leafletType=rcp,SAM2,SAM2,ibuprofen,,tablet met verlengde afgifte,Tablet met verlengde afgifte,10226000,SAM2,# tabl. verl. afgifte,compr. lib. prol. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,800,mg,NULL,mg,NULL,NULL,NULL,M01AE01,1200,mg,,ibuprofen 800 mg tablet met gereguleerde afgifte (or.),ibuprofen oraal (gereg. afgifte) 800 mg
BEL,diclofenac,1354,Cataflam omh. tabl. 50 mg,Novartis Pharma,Cataflam omh. tabl. 30 x 50 mg,444166,147402-01,Cataflam omh. tabl. 30x 50mg,Cataflam compr. enr. 30x 50mg,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147402&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147402&leafletType=rcp,SAM2,SAM2,diclofenac,,omhulde tablet,Omhulde tablet,10220000,SAM2,# omh. tabl.,compr. enr. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,50,mg,NULL,mg,NULL,NULL,NULL,M01AB05,100,mg,,diclofenac kalium 50 mg tablet (or.),diclofenac oraal 50 mg
BEL,simvastatine,1349,Zocor filmomh. tabl. 20 mg,Organon,Zocor filmomh. tabl. 84 x 20 mg,1391077,147235-14,Zocor filmomh. tabl. 84x 20mg,Zocor compr. pellic. 84x 20mg,84,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147235&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147235&leafletType=rcp,SAM2,SAM2,simvastatine,,filmomhulde tablet,Filmomhulde tablet,10221000,SAM2,# filmomh. tabl.,compr. pellic. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,20,mg,NULL,mg,NULL,NULL,NULL,C10AA01,30,mg,,simvastatine 20 mg tablet (or.),simvastatine oraal 20 mg
BEL,itraconazol,1323,Sporanox harde caps. 100 mg,Janssen-Cilag,Sporanox harde caps. 15 x 100 mg,635730,145905-03,Sporanox harde caps. 15x 100mg,Sporanox gél. 15x 100mg,15,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE145905&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE145905&leafletType=rcp,SAM2,SAM2,itraconazol,,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,100,mg,NULL,mg,NULL,NULL,NULL,J02AC02,200,mg,,itraconazol 100 mg capsule (or.),itraconazol oraal 100 mg
BEL,itraconazol,1323,Sporanox harde caps. 100 mg,Janssen-Cilag,Sporanox harde caps. 28 x 100 mg,1380633,145905-04,Sporanox harde caps. 28x 100mg,Sporanox gél. 28x 100mg,28,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE145905&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE145905&leafletType=rcp,SAM2,SAM2,itraconazol,,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,100,mg,NULL,mg,NULL,NULL,NULL,J02AC02,200,mg,,itraconazol 100 mg capsule (or.),itraconazol oraal 100 mg
BEL,itraconazol,1323,Sporanox harde caps. 100 mg,Janssen-Cilag,Sporanox harde caps. 60 x 100 mg,2119808,145905-06,Sporanox harde caps. 60x 100mg,Sporanox gél. 60x 100mg,60,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE145905&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE145905&leafletType=rcp,SAM2,SAM2,itraconazol,,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,100,mg,NULL,mg,NULL,NULL,NULL,J02AC02,200,mg,,itraconazol 100 mg capsule (or.),itraconazol oraal 100 mg
BEL,paracetamol,1322,Perdolan tabl. (deelb.) Volw. 500 mg,Johnson & Johnson Consumer,Perdolan tabl. (deelb.) Volw. 30 x 500 mg,1563154,145853-02,Perdolan tabl. (deelb.) Volw. 30x 500mg,Perdolan compr. (séc.) Adulte 30x 500mg,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE145853&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE145853&leafletType=rcp,SAM2,SAM2,paracetamol,,tablet,Tablet,10219000,SAM2,# tabl.,compr. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,500,mg,NULL,mg,NULL,NULL,NULL,N02BE01,3000,mg,,paracetamol 500 mg tablet (or.),paracetamol oraal 500 mg
BEL,enoxaparine,1286,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 2 000 IE anti-Xa / 0,2 ml",Sanofi Belgium,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10 x 2 000 IE anti-Xa / 0,2 ml",251298,144365-02,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10x 2000IE anti-Xa/0,2ml","Clexane sol. inj. i.v./s.c. [ser. préremplie] 10x 2000UI anti-Xa/0,2ml",10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE144365&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE144365&leafletType=rcp,SAM2,SAM2,enoxaparine,,oplossing voor injectie in een voorgevulde spuit,Oplossing voor injectie in een voorgevulde spuit,50060300,SAM2,inj. oploss. #,sol. inj. #,?,?,intraveneus gebruik/subcutaan gebruik,intravenous use/subcutaneous use,Intraveneus gebruik/Subcutaan gebruik,20045000/20066000,,2000,[anti'Xa'U],NULL,[anti'Xa'U],"0,2",mL,mL,B01AB05,2000,E,,"enoxaparine natrium 2 000 IE anti-Xa / 0,2 ml oplossing voor injectie (i.v./s.c.)","enoxaparine injectie 2 000 IE anti-Xa / 0,2 ml"
