Priorità,Country,Problema,Codice Gruppo Equivalenza,Generici_Prontuario_NewPrezziRi.Codice gruppo equivalenza,ATC,"Codice AIC - LocalMppid",Principio Attivo,Generici_Prontuario_NewPrezziRi.Principio attivo,Metri cubi ossigeno ,Descrizione Gruppo Equivalenza,Denominazione e Confezione,Generici_Prontuario_NewPrezziRi.Farmaco,Medicinal Product Name,Titolare AIC,Generici_Prontuario_NewPrezziRi.Ditta,Generici_Prontuario_NewPrezziRi.Confezione di riferimento,Generici_Prontuario_NewPrezziRi.Confezione,Package 1 (outer container) (EDQM Code),Package 1 (outer container) (EDQM Label),Dose form (EDQM Code),Dose form (EDQM Label),Unit of Presentation 1 (EDQM Code),Unit of Presentation 1 (EDQM Label),Unit of Presentation 1 (EDQM Label),Package Size,Unit of Measure 1 (UCUM),Package 2 (inner container) (EDQM Code),Package 2 (inner container) (EDQM Label),Unit of Presentation 2 (EDQM Code),Unit of Presentation 2 (EDQM Label),Quantity 2,Unit of Measure 2 (UCUM),Route of Administration (EDQM Code),Route of Administration (EDQM Label),Substance 1 (SMS code),Substance 1 (SMS Label),Active Ingredient 1 Numerator Quantity,Active Ingredient 1 Numerator Unit of Mesurement (UCUM),Active Ingredient 1 Denominator Quantity,Active Ingredient 1 Denominator Unit of Mesurement (UCUM),Substance 2 (SMS code),Substance 2 (SMS Label),Active Ingredient 2 Numerator Quantity,Active Ingredient 2 Numerator Unit of Mesurement (UCUM),Active Ingredient 2 Denominator Quantity,Active Ingredient 2 Denominator Unit of Mesurement (UCUM),Active Ingredient 3 (SMS code),Active Ingredient 3 (SMS Label),Active Ingredient 3 Numerator Quantity,Active Ingredient 3 Numerator Unit of Mesurement (UCUM),Active Ingredient 3 Denominator Quantity,Active Ingredient 3 Denominator Unit of Mesurement (UCUM),X=in lista di trasparenza Aifa 15/12/2021,Solo in lista di Regione:,Generici_Prontuario_NewPrezziRi.Nota
1,Italy,,PLC,PLC,C09CA08,44170102,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL*28 cpr riv 40 mg,OLMESARTAN MEDOXOMIL ALTER,OLMESARTAN MEDOXOMIL ALTER,LABORATORI ALTER Srl,LABORATORI ALTER S.R.L.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,43932084,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL*28 cpr riv 40 mg,OLMESARTAN MEDOXOMIL AUROBINDO,OLMESARTAN MEDOXOMIL AUROBINDO,AUROBINDO PHARMA ITALIA Srl,AUROBINDO PHARMA ITALIA S.R.L.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PO/AL/PVC-AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,43918248,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL*28 cpr riv 40 mg,OLMESARTAN MEDOXOMIL EG,OLMESARTAN MEDOXOMIL EG,EG SpA,EG S.P.A.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,43112186,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL*28 cpr riv 40 mg,OLMESARTAN MEDOXOMIL MYLAN,OLMESARTAN MEDOXOMIL MYLAN,MYLAN SpA,MYLAN S.P.A.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PA/AL/PVDC/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,45149034,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL*28 cpr riv 40 mg,OLMESARTAN MEDOXOMIL PENSA,OLMESARTAN MEDOXOMIL PENSA,PENSA PHARMA SpA,PENSA PHARMA S.P.A.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,44399184,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL*28 cpr riv 40 mg,OLMESARTAN MEDOXOMIL SANDOZ,OLMESARTAN MEDOXOMIL SANDOZ,SANDOZ SpA,SANDOZ S.P.A.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE RIVESTITE CON FILM 28"" COMPRESSE IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,43236140,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL*28 cpr riv 40 mg,OLMESARTAN MEDOXOMIL TEVA,OLMESARTAN MEDOXOMIL TEVA,TEVA ITALIA Srl,TEVA ITALIA S.R.L.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,44390223,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL*28 cpr riv 40 mg,OLMESARTAN MEDOXOMIL ZENTIVA,OLMESARTAN MEDOXOMIL ZENTIVA,ZENTIVA ITALIA Srl,ZENTIVA ITALIA S.R.L.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,36027112,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLMETEC*28 cpr riv 40 mg,OLMETEC,OLMETEC,DAIICHI SANKYO ITALIA SpA,DAIICHI SANKYO ITALIA S.P.A.,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE"" 28 COMPRESSE RIVESTITE CON FILM IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,36026110,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,OLPRESS*28 cpr riv 40 mg,OLPRESS,OLPRESS,MENARINI INTERNAT. O.L.S.A,MENARINI INTERNAT. O.L.S.A,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE"" 28 COMPRESSE RIVESTITE CON FILM IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
1,Italy,,PLC,PLC,C09CA08,36025118,Olmesartan medoxomil,Olmesartan medoxomil,,OLMESARTAN MEDOXOMIL 40MG 28 UNITA' USO ORALE,PLAUNAC*28 cpr riv 40 mg,PLAUNAC,PLAUNAC,MENARINI INTERNAT. O.L.S.A,MENARINI INTERNAT. O.L.S.A,28 UNITA' 40 MG - USO ORALE,"""40 MG COMPRESSE"" 28 COMPRESSE RIVESTITE CON FILM IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,tablet,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,,,,,,,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,38947026,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,BIVIS*28 cpr riv 20 mg + 5 mg,BIVIS,BIVIS,MENARINI INTERNAT. O.L.S.A,MENARINI INTERNAT. O.L.S.A,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,38946012,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,GIANT*28 cpr riv 20 mg + 5 mg,GIANT,GIANT,MENARINI INTERNAT. O.L.S.A,MENARINI INTERNAT. O.L.S.A,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,45832019,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,OLMESARTAN E AMLODIPINA*28 cpr riv 20 mg + 5 mg,OLMESARTAN E AMLODIPINA DOC,OLMESARTAN E AMLODIPINA DOC,DOC GENERICI Srl,DOC GENERICI S.R.L.,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,45934039,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,OLMESARTAN E AMLODIPINA*28 cpr riv 20 mg + 5 mg,OLMESARTAN E AMLODIPINA EG,OLMESARTAN E AMLODIPINA EG,EG SpA,EG S.P.A.,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,45340027,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,OLMESARTAN E AMLODIPINA*28 cpr riv 20 mg + 5 mg,OLMESARTAN E AMLODIPINA HCS,OLMESARTAN E AMLODIPINA HCS,HCS BVBA,HCS BVBA,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,45162029,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,OLMESARTAN E AMLODIPINA*28 cpr riv 20 mg + 5 mg,OLMESARTAN E AMLODIPINA ZENTIVA,OLMESARTAN E AMLODIPINA ZENTIVA,ZENTIVA ITALIA Srl,ZENTIVA ITALIA S.R.L.,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,45710011,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL E AMLODIPINA*28 cpr riv 20 mg + 5 mg,OLMESARTAN MEDOXOMIL E AMLODIPINA ACCORD,OLMESARTAN MEDOXOMIL E AMLODIPINA ACCORD,ACCORD HEALTHCARE SLU,ACCORD HEALTHCARE SLU,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC-AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,45120021,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL E AMLODIPINA*28 cpr riv 20 mg + 5 mg,OLMESARTAN MEDOXOMIL E AMLODIPINA MYLAN,OLMESARTAN MEDOXOMIL E AMLODIPINA MYLAN,MYLAN SpA,MYLAN S.P.A.,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,45119031,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL E AMLODIPINA*28 cpr riv 20 mg + 5 mg,OLMESARTAN MEDOXOMIL E AMLODIPINA SANDOZ,OLMESARTAN MEDOXOMIL E AMLODIPINA SANDOZ,SANDOZ SpA,SANDOZ S.P.A.,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC-AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,45512100,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL E AMLODIPINA*28 cpr riv 20 mg + 5 mg,OLMESARTAN MEDOXOMIL E AMLODIPINA TEVA,OLMESARTAN MEDOXOMIL E AMLODIPINA TEVA,TEVA B.V.,TEVA B.V.,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PE/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMA,PMA,C09DB02,38983021,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 20+5MG 28 UNITA' USO ORALE,SEVIKAR*28 cpr riv 20 mg + 5 mg,SEVIKAR,SEVIKAR,DAIICHI SANKYO ITALIA SpA,DAIICHI SANKYO ITALIA S.P.A.,28 UNITA' (20+5) MG - USO ORALE,"""20 MG/5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,20,mg,1,1,100000085259,Amlodipine,5,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,38947242,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,BIVIS*28 cpr riv 40 mg + 10 mg,BIVIS,BIVIS,MENARINI INTERNAT. O.L.S.A,MENARINI INTERNAT. O.L.S.A,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,38946137,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,GIANT*28 cpr riv 40 mg + 10 mg,GIANT,GIANT,MENARINI INTERNAT. O.L.S.A,MENARINI INTERNAT. O.L.S.A,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,45832058,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,OLMESARTAN E AMLODIPINA*28 cpr riv 40 mg + 10 mg,OLMESARTAN E AMLODIPINA DOC,OLMESARTAN E AMLODIPINA DOC,DOC GENERICI Srl,DOC GENERICI S.R.L.,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,45934231,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,OLMESARTAN E AMLODIPINA*28 cpr riv 40 mg + 10 mg,OLMESARTAN E AMLODIPINA EG,OLMESARTAN E AMLODIPINA EG,EG SpA,EG S.P.A.,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,45340217,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,OLMESARTAN E AMLODIPINA*28 cpr riv 40 mg + 10 mg,OLMESARTAN E AMLODIPINA HCS,OLMESARTAN E AMLODIPINA HCS,HCS BVBA,HCS BVBA,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,45162144,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,OLMESARTAN E AMLODIPINA*28 cpr riv 40 mg + 10 mg,OLMESARTAN E AMLODIPINA ZENTIVA,OLMESARTAN E AMLODIPINA ZENTIVA,ZENTIVA ITALIA Srl,ZENTIVA ITALIA S.R.L.,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,45710237,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL E AMLODIPINA*28 cpr riv 40 mg + 10 mg,OLMESARTAN MEDOXOMIL E AMLODIPINA ACCORD,OLMESARTAN MEDOXOMIL E AMLODIPINA ACCORD,ACCORD HEALTHCARE SLU,ACCORD HEALTHCARE SLU,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC-AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,45120159,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL E AMLODIPINA*28 cpr riv 40 mg + 10 mg,OLMESARTAN MEDOXOMIL E AMLODIPINA MYLAN,OLMESARTAN MEDOXOMIL E AMLODIPINA MYLAN,MYLAN SpA,MYLAN S.P.A.,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,45119221,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL E AMLODIPINA*28 cpr riv 40 mg + 10 mg,OLMESARTAN MEDOXOMIL E AMLODIPINA SANDOZ,OLMESARTAN MEDOXOMIL E AMLODIPINA SANDOZ,SANDOZ SpA,SANDOZ S.P.A.,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC-AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,45512403,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,OLMESARTAN MEDOXOMIL E AMLODIPINA*28 cpr riv 40 mg + 10 mg,OLMESARTAN MEDOXOMIL E AMLODIPINA TEVA,OLMESARTAN MEDOXOMIL E AMLODIPINA TEVA,TEVA B.V.,TEVA B.V.,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PE/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
2,Italy,,PMB,PMB,C09DB02,38983247,Olmesartan medoxomil/amlodipina,Olmesartan medoxomil + amlodipina,,OLMESARTAN MEDOXOMIL+AMLODIPINA 40+10MG 28 UNITA' USO ORALE,SEVIKAR*28 cpr riv 40 mg + 10 mg,SEVIKAR,SEVIKAR,DAIICHI SANKYO ITALIA SpA,DAIICHI SANKYO ITALIA S.P.A.,28 UNITA' (40+10) MG - USO ORALE,"""40 MG/10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",30009000,Box,10220000,Coated tablet,15054000,,tablet,28,{Tablet},,,,,,,20053000,Oral Use,100000089966,Olmesartan medoxomil,40,mg,1,1,100000085259,Amlodipine,10,mg,1,1,,,,,,,X,,
